# metadata = MapMyCellsInput_10xWholeMouseBrain(CCN20230722)_HierarchicalMapping_UTC_1777211802468.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.6.0
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
MC_SC_17_s03L_1115,CS20230722_CLAS_24,24 MY Glut,0.3400,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.4400,CS20230722_SUPT_0962,0962 NTS Phox2b Glut_4,0.2300,CS20230722_CLUS_4258,4258 NTS Phox2b Glut_4,3920,0.1800
MC_SC_17_s03L_1116,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2200,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.5400,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.5100
MC_SC_17_s03L_1117,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.2900,CS20230722_SUPT_0045,0045 L2/3 IT PIR-ENTl Glut_7,0.2900,CS20230722_CLUS_0165,0165 L2/3 IT PIR-ENTl Glut_7,270,0.2500
MC_SC_17_s03L_1118,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_251,251 NTS Dbh Glut,0.3600,CS20230722_SUPT_1008,1008 NTS Dbh Glut_5,0.2200,CS20230722_CLUS_4549,4549 NTS Dbh Glut_5,3963,0.2200
MC_SC_17_s03L_1119,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_019,019 L2/3 IT PPP Glut,0.2000,CS20230722_SUPT_0085,0085 L2/3 IT PPP Glut_2,0.6000,CS20230722_CLUS_0333,0333 L2/3 IT PPP Glut_2,310,0.3500
MC_SC_17_s03L_1120,CS20230722_CLAS_01,01 IT-ET Glut,0.3500,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2100,CS20230722_SUPT_0007,0007 L5/6 IT TPE-ENT Glut_1,0.8300,CS20230722_CLUS_0024,0024 L5/6 IT TPE-ENT Glut_1,115,0.4400
MC_SC_17_s03L_1121,CS20230722_CLAS_24,24 MY Glut,0.3700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3300,CS20230722_SUPT_0963,0963 NTS Phox2b Glut_5,0.2100,CS20230722_CLUS_4266,4266 NTS Phox2b Glut_5,3885,0.1800
MC_SC_17_s03L_1122,CS20230722_CLAS_01,01 IT-ET Glut,0.4200,CS20230722_SUBC_019,019 L2/3 IT PPP Glut,0.2800,CS20230722_SUPT_0085,0085 L2/3 IT PPP Glut_2,0.5200,CS20230722_CLUS_0335,0335 L2/3 IT PPP Glut_2,312,0.3200
MC_SC_17_s03L_1123,CS20230722_CLAS_01,01 IT-ET Glut,0.9400,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.2200,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.8200,CS20230722_CLUS_0002,0002 CLA-EPd-CTX Car3 Glut_1,129,0.5400
MC_SC_17_s03L_1124,CS20230722_CLAS_01,01 IT-ET Glut,0.9400,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2000,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5800,CS20230722_CLUS_0177,0177 IT AON-TT-DP Glut_3,296,0.2900
MC_SC_17_s03L_1125,CS20230722_CLAS_24,24 MY Glut,0.5000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.4200,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2400
MC_SC_17_s03L_1126,CS20230722_CLAS_01,01 IT-ET Glut,0.8900,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4100,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4900,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3200
MC_SC_17_s03L_1127,CS20230722_CLAS_01,01 IT-ET Glut,0.6300,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.1800,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8400,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.6300
MC_SC_17_s03L_1128,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2200,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.3100,CS20230722_CLUS_0093,0093 L4/5 IT CTX Glut_4,199,0.2500
MC_SC_17_s03L_1129,CS20230722_CLAS_01,01 IT-ET Glut,0.7300,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2300,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7900,CS20230722_CLUS_0205,0205 MEA Slc17a7 Glut_2,485,0.3100
MC_SC_17_s03L_1130,CS20230722_CLAS_24,24 MY Glut,0.4800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0961,0961 NTS Phox2b Glut_3,0.2400,CS20230722_CLUS_4254,4254 NTS Phox2b Glut_3,3956,0.2300
MC_SC_17_s03L_1131,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3500,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3500,CS20230722_CLUS_4225,4225 NTS Phox2b Glut_1,3699,0.1700
MC_SC_17_s03L_1132,CS20230722_CLAS_01,01 IT-ET Glut,0.6300,CS20230722_SUBC_003,003 L5/6 IT TPE-ENT Glut,0.2200,CS20230722_SUPT_0010,0010 L5/6 IT TPE-ENT Glut_4,0.3000,CS20230722_CLUS_0030,0030 L5/6 IT TPE-ENT Glut_4,145,0.3000
MC_SC_17_s03L_1133,CS20230722_CLAS_01,01 IT-ET Glut,0.6200,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2000,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.4800,CS20230722_CLUS_0211,0211 MEA Slc17a7 Glut_2,483,0.3000
MC_SC_17_s03L_1134,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2200,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.9700,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7500
MC_SC_17_s03L_1135,CS20230722_CLAS_01,01 IT-ET Glut,0.3900,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.6100,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8800,CS20230722_CLUS_0205,0205 MEA Slc17a7 Glut_2,485,0.2700
MC_SC_17_s03L_1136,CS20230722_CLAS_01,01 IT-ET Glut,0.9400,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1700,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.4500,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.1500
MC_SC_17_s03L_1137,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2800,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.6400,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.2700
MC_SC_17_s03L_1138,CS20230722_CLAS_01,01 IT-ET Glut,0.6900,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.8300,CS20230722_CLUS_0112,0112 L2/3 IT CTX Glut_2,236,0.5800
MC_SC_17_s03L_1139,CS20230722_CLAS_24,24 MY Glut,0.4500,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3000,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.3300,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.1700
MC_SC_17_s03L_1140,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2800,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.3900,CS20230722_CLUS_0089,0089 L4/5 IT CTX Glut_4,153,0.3400
MC_SC_17_s03L_1141,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.7400,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,1.0000,CS20230722_CLUS_4551,4551 DMX VII Tbx20 Chol_1,3893,0.4600
MC_SC_17_s03L_1142,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.3200,CS20230722_SUPT_0091,0091 L5 ET CTX Glut_2,0.2200,CS20230722_CLUS_0364,0364 L5 ET CTX Glut_2,393,0.2000
MC_SC_17_s03L_1143,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2600,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.4000,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.3400
MC_SC_17_s03L_1144,CS20230722_CLAS_24,24 MY Glut,0.3500,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2800,CS20230722_SUPT_0996,0996 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,0.5100,CS20230722_CLUS_4489,4489 MV-SPIV Phox2b Ebf3 Lbx1 Glut_5,4327,0.5100
MC_SC_17_s03L_1145,CS20230722_CLAS_24,24 MY Glut,0.3800,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2600,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.5000,CS20230722_CLUS_4293,4293 NTS Phox2b Glut_8,4252,0.3300
MC_SC_17_s03L_1146,CS20230722_CLAS_24,24 MY Glut,0.5300,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2000,CS20230722_SUPT_0992,0992 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,0.8600,CS20230722_CLUS_4478,4478 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4322,0.2900
MC_SC_17_s03L_1147,CS20230722_CLAS_01,01 IT-ET Glut,0.4500,CS20230722_SUBC_004,004 L6 IT CTX Glut,0.3500,CS20230722_SUPT_0015,0015 L6 IT CTX Glut_3,0.7800,CS20230722_CLUS_0045,0045 L6 IT CTX Glut_3,107,0.4100
MC_SC_17_s03L_1148,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4200,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5100,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3600
MC_SC_17_s03L_1149,CS20230722_CLAS_01,01 IT-ET Glut,0.9400,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.3500,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.9900,CS20230722_CLUS_0003,0003 CLA-EPd-CTX Car3 Glut_1,130,0.9500
MC_SC_17_s03L_1150,CS20230722_CLAS_01,01 IT-ET Glut,0.4700,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2600,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8000,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.4100
MC_SC_17_s03L_1151,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2700,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7400,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.2800
MC_SC_17_s03L_1152,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.4500,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.5000,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3100
MC_SC_17_s03L_1153,CS20230722_CLAS_01,01 IT-ET Glut,0.8500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.3100,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7100,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.2900
MC_SC_17_s03L_1154,CS20230722_CLAS_01,01 IT-ET Glut,0.4300,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2400,CS20230722_SUPT_0095,0095 L5 ET CTX Glut_6,0.3300,CS20230722_CLUS_0382,0382 L5 ET CTX Glut_6,411,0.1800
MC_SC_17_s03L_1155,CS20230722_CLAS_01,01 IT-ET Glut,1.0000,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.1900,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.4400,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3900
MC_SC_17_s03L_1156,CS20230722_CLAS_27,27 MY GABA,0.1800,CS20230722_SUBC_300,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,0.6000,CS20230722_SUPT_1124,1124 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5,0.3900,CS20230722_CLUS_5053,5053 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5,4406,0.2600
MC_SC_17_s03L_1157,CS20230722_CLAS_24,24 MY Glut,0.3900,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2500,CS20230722_SUPT_0993,0993 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,0.2200,CS20230722_CLUS_4486,4486 MV-SPIV Phox2b Ebf3 Lbx1 Glut_2,4019,0.2200
MC_SC_17_s03L_1158,CS20230722_CLAS_01,01 IT-ET Glut,0.5700,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.3400,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.5500,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.2200
MC_SC_17_s03L_1159,CS20230722_CLAS_24,24 MY Glut,0.3300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2600,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.6200,CS20230722_CLUS_4293,4293 NTS Phox2b Glut_8,4252,0.4100
MC_SC_17_s03L_1160,CS20230722_CLAS_01,01 IT-ET Glut,0.8900,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.2500,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.9100,CS20230722_CLUS_0004,0004 CLA-EPd-CTX Car3 Glut_1,143,0.4000
MC_SC_17_s03L_1161,CS20230722_CLAS_01,01 IT-ET Glut,0.7600,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.2400,CS20230722_SUPT_0002,0002 CLA-EPd-CTX Car3 Glut_2,0.6400,CS20230722_CLUS_0005,0005 CLA-EPd-CTX Car3 Glut_2,131,0.6400
MC_SC_17_s03L_1162,CS20230722_CLAS_01,01 IT-ET Glut,0.3900,CS20230722_SUBC_009,009 L2/3 IT PIR-ENTl Glut,0.2100,CS20230722_SUPT_0040,0040 L2/3 IT PIR-ENTl Glut_2,0.5700,CS20230722_CLUS_0144,0144 L2/3 IT PIR-ENTl Glut_2,271,0.3200
MC_SC_17_s03L_1163,CS20230722_CLAS_24,24 MY Glut,0.3200,CS20230722_SUBC_245,245 SPVI-SPVC Tlx3 Ebf3 Glut,0.2700,CS20230722_SUPT_0982,0982 SPVI-SPVC Tlx3 Ebf3 Glut_2,0.3200,CS20230722_CLUS_4418,4418 SPVI-SPVC Tlx3 Ebf3 Glut_2,4257,0.2000
MC_SC_17_s03L_1164,CS20230722_CLAS_01,01 IT-ET Glut,0.6800,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.6200,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4100,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3100
MC_SC_17_s03L_1165,CS20230722_CLAS_01,01 IT-ET Glut,0.3400,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.5200,CS20230722_SUPT_0095,0095 L5 ET CTX Glut_6,0.4900,CS20230722_CLUS_0380,0380 L5 ET CTX Glut_6,407,0.2800
MC_SC_17_s03L_1166,CS20230722_CLAS_01,01 IT-ET Glut,0.4400,CS20230722_SUBC_001,001 CLA-EPd-CTX Car3 Glut,0.3600,CS20230722_SUPT_0001,0001 CLA-EPd-CTX Car3 Glut_1,0.9900,CS20230722_CLUS_0003,0003 CLA-EPd-CTX Car3 Glut_1,130,0.9500
MC_SC_17_s03L_1167,CS20230722_CLAS_01,01 IT-ET Glut,0.3500,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2000,CS20230722_SUPT_0090,0090 L5 ET CTX Glut_1,0.6400,CS20230722_CLUS_0357,0357 L5 ET CTX Glut_1,409,0.3700
MC_SC_17_s03L_1168,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.4300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8700,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.3600
MC_SC_17_s03L_1169,CS20230722_CLAS_01,01 IT-ET Glut,0.9000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2300,CS20230722_SUPT_0027,0027 L4/5 IT CTX Glut_5,0.3300,CS20230722_CLUS_0095,0095 L4/5 IT CTX Glut_5,171,0.3200
MC_SC_17_s03L_1170,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2500,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8000,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.3000
MC_SC_17_s03L_1171,CS20230722_CLAS_24,24 MY Glut,0.2900,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.3100,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.2300,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.1900
MC_SC_17_s03L_1172,CS20230722_CLAS_24,24 MY Glut,0.4200,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.6300,CS20230722_CLUS_4225,4225 NTS Phox2b Glut_1,3699,0.1700
MC_SC_17_s03L_1173,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.7300,CS20230722_SUPT_0048,0048 IT AON-TT-DP Glut_3,0.4300,CS20230722_CLUS_0175,0175 IT AON-TT-DP Glut_3,294,0.3100
MC_SC_17_s03L_1174,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2400,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7700,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.2200
MC_SC_17_s03L_1175,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.3400,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8700,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.4100
MC_SC_17_s03L_1176,CS20230722_CLAS_24,24 MY Glut,0.2300,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2500,CS20230722_SUPT_0961,0961 NTS Phox2b Glut_3,0.5000,CS20230722_CLUS_4254,4254 NTS Phox2b Glut_3,3956,0.4900
MC_SC_17_s01R_1,CS20230722_CLAS_01,01 IT-ET Glut,0.7600,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2500,CS20230722_SUPT_0092,0092 L5 ET CTX Glut_3,0.3700,CS20230722_CLUS_0367,0367 L5 ET CTX Glut_3,404,0.1500
MC_SC_17_s01R_2,CS20230722_CLAS_01,01 IT-ET Glut,0.7100,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2000,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8600,CS20230722_CLUS_0208,0208 MEA Slc17a7 Glut_2,259,0.2400
MC_SC_17_s01R_3,CS20230722_CLAS_01,01 IT-ET Glut,0.2600,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.1800,CS20230722_SUPT_0093,0093 L5 ET CTX Glut_4,0.5400,CS20230722_CLUS_0374,0374 L5 ET CTX Glut_4,397,0.3300
MC_SC_17_s01R_4,CS20230722_CLAS_01,01 IT-ET Glut,0.9500,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.1900,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.7900,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7900
MC_SC_17_s01R_5,CS20230722_CLAS_01,01 IT-ET Glut,0.5500,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.3300,CS20230722_SUPT_0024,0024 L4/5 IT CTX Glut_2,0.4900,CS20230722_CLUS_0078,0078 L4/5 IT CTX Glut_2,177,0.1600
MC_SC_17_s01R_6,CS20230722_CLAS_01,01 IT-ET Glut,0.3400,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1900,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.2700,CS20230722_CLUS_0090,0090 L4/5 IT CTX Glut_4,154,0.2000
MC_SC_17_s01R_7,CS20230722_CLAS_24,24 MY Glut,0.3000,CS20230722_SUBC_243,243 PGRN-PARN-MDRN Hoxb5 Glut,0.1800,CS20230722_SUPT_0974,0974 PGRN-PARN-MDRN Hoxb5 Glut_2,0.4900,CS20230722_CLUS_4347,4347 PGRN-PARN-MDRN Hoxb5 Glut_2,24414,0.3400
MC_SC_17_s01R_8,CS20230722_CLAS_24,24 MY Glut,0.5700,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.5900,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.4000
MC_SC_17_s01R_9,CS20230722_CLAS_01,01 IT-ET Glut,0.3900,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.2000,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.7300,CS20230722_CLUS_0201,0201 MEA Slc17a7 Glut_2,480,0.2800
MC_SC_17_s01R_10,CS20230722_CLAS_01,01 IT-ET Glut,0.2300,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.5800,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8500,CS20230722_CLUS_0205,0205 MEA Slc17a7 Glut_2,485,0.3800
MC_SC_17_s01R_11,CS20230722_CLAS_01,01 IT-ET Glut,0.8900,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2200,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7200,CS20230722_CLUS_0068,0068 L4/5 IT CTX Glut_1,168,0.1500
MC_SC_17_s01R_12,CS20230722_CLAS_01,01 IT-ET Glut,0.5000,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.2800,CS20230722_SUPT_0023,0023 L4/5 IT CTX Glut_1,0.7000,CS20230722_CLUS_0071,0071 L4/5 IT CTX Glut_1,176,0.1900
MC_SC_17_s01R_13,CS20230722_CLAS_01,01 IT-ET Glut,0.7600,CS20230722_SUBC_010,010 IT AON-TT-DP Glut,0.2600,CS20230722_SUPT_0047,0047 IT AON-TT-DP Glut_2,0.3200,CS20230722_CLUS_0174,0174 IT AON-TT-DP Glut_2,290,0.3100
MC_SC_17_s01R_14,CS20230722_CLAS_24,24 MY Glut,0.5100,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2900,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.6900,CS20230722_CLUS_4229,4229 NTS Phox2b Glut_1,3900,0.3300
MC_SC_17_s01R_15,CS20230722_CLAS_01,01 IT-ET Glut,0.3900,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.2200,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.7400,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.6900
MC_SC_17_s01R_16,CS20230722_CLAS_24,24 MY Glut,0.3900,CS20230722_SUBC_252,252 DMX VII Tbx20 Chol,0.2100,CS20230722_SUPT_1010,1010 DMX VII Tbx20 Chol_1,0.8200,CS20230722_CLUS_4551,4551 DMX VII Tbx20 Chol_1,3893,0.3100
MC_SC_17_s01R_17,CS20230722_CLAS_01,01 IT-ET Glut,0.7600,CS20230722_SUBC_007,007 L2/3 IT CTX Glut,0.1900,CS20230722_SUPT_0030,0030 L2/3 IT CTX Glut_2,0.7700,CS20230722_CLUS_0108,0108 L2/3 IT CTX Glut_2,150,0.7700
MC_SC_17_s01R_18,CS20230722_CLAS_24,24 MY Glut,0.4000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2300,CS20230722_SUPT_0959,0959 NTS Phox2b Glut_1,0.7200,CS20230722_CLUS_4235,4235 NTS Phox2b Glut_1,15002,0.1900
MC_SC_17_s01R_19,CS20230722_CLAS_01,01 IT-ET Glut,0.4100,CS20230722_SUBC_006,006 L4/5 IT CTX Glut,0.1600,CS20230722_SUPT_0026,0026 L4/5 IT CTX Glut_4,0.3300,CS20230722_CLUS_0090,0090 L4/5 IT CTX Glut_4,154,0.1500
MC_SC_17_s01R_20,CS20230722_CLAS_24,24 MY Glut,0.3000,CS20230722_SUBC_238,238 NTS Phox2b Glut,0.2700,CS20230722_SUPT_0966,0966 NTS Phox2b Glut_8,0.3500,CS20230722_CLUS_4291,4291 NTS Phox2b Glut_8,4263,0.2600
MC_SC_17_s01R_21,CS20230722_CLAS_01,01 IT-ET Glut,0.4900,CS20230722_SUBC_014,014 LA-BLA-BMA-PA Glut,0.4300,CS20230722_SUPT_0060,0060 LA-BLA-BMA-PA Glut_1,0.8400,CS20230722_CLUS_0221,0221 LA-BLA-BMA-PA Glut_1,438,0.3500
MC_SC_17_s01R_22,CS20230722_CLAS_01,01 IT-ET Glut,0.3600,CS20230722_SUBC_022,022 L5 ET CTX Glut,0.2300,CS20230722_SUPT_0090,0090 L5 ET CTX Glut_1,0.6600,CS20230722_CLUS_0355,0355 L5 ET CTX Glut_1,402,0.3300
MC_SC_17_s01R_23,CS20230722_CLAS_01,01 IT-ET Glut,0.3600,CS20230722_SUBC_012,012 MEA Slc17a7 Glut,0.3900,CS20230722_SUPT_0056,0056 MEA Slc17a7 Glut_2,0.8200,CS20230722_CLUS_0205,0205 MEA Slc17a7 Glut_2,485,0.3600
MC_SC_17_s01R_24,CS20230722_CLAS_24,24 MY Glut,0.3400,CS20230722_SUBC_247,247 MV-SPIV Phox2b Ebf3 Lbx1 Glut,0.2100,CS20230722_SUPT_0992,0992 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,0.7500,CS20230722_CLUS_4479,4479 MV-SPIV Phox2b Ebf3 Lbx1 Glut_1,4315,0.3700
