Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3,Area
4060,MC_SC_17_s03L_4060,13,9,4,2,23,2,11,13,61,0,6,10,2,4,0,4,1,0,0,2221.0
4061,MC_SC_17_s03L_4061,13,3,2,2,1,0,1,0,3,3,0,5,1,2,0,4,0,6,0,1618.0
4062,MC_SC_17_s03L_4062,13,7,2,0,1,0,4,0,32,1,1,1,0,0,0,0,2,0,0,834.0
4063,MC_SC_17_s03L_4063,13,3,2,3,3,0,2,0,7,0,0,0,2,0,0,1,0,0,1,844.0
4064,MC_SC_17_s03L_4064,13,3,2,7,15,5,6,3,23,0,1,3,2,1,18,1,5,0,6,1981.0
4065,MC_SC_17_s03L_4065,13,3,2,0,0,0,0,0,5,1,0,0,1,1,0,2,1,0,0,1043.0
4066,MC_SC_17_s03L_4066,13,5,1,2,23,3,23,9,36,2,0,0,1,0,19,3,0,0,1,1647.0
4067,MC_SC_17_s03L_4067,13,6,4,1,3,1,4,6,62,1,2,15,1,2,0,1,4,0,0,2796.0
4068,MC_SC_17_s03L_4068,13,1,1,1,5,0,3,0,21,0,0,0,0,1,0,2,0,0,0,1364.0
4069,MC_SC_17_s03L_4069,13,3,2,73,10,1,1,14,47,0,0,5,8,2,0,1,0,5,15,1132.0
4070,MC_SC_17_s03L_4070,13,5,3,90,32,2,6,12,27,3,1,0,8,1,9,3,1,11,0,1451.0
4071,MC_SC_17_s03L_4071,13,3,2,0,2,0,3,0,1,6,0,0,1,0,0,1,1,5,0,370.0
4072,MC_SC_17_s03L_4072,13,6,4,11,2,1,9,0,9,0,2,11,0,1,1,2,0,0,1,1215.0
4073,MC_SC_17_s03L_4073,13,8,2,0,4,1,0,4,18,0,2,4,1,2,0,1,0,0,1,977.0
4074,MC_SC_17_s03L_4074,13,3,2,54,16,0,0,3,53,0,3,0,6,2,1,1,0,2,7,853.0
4075,MC_SC_17_s03L_4075,13,8,5,4,5,0,0,0,21,7,0,2,0,3,2,0,1,3,0,1209.0
4076,MC_SC_17_s03L_4076,13,7,3,77,46,4,5,0,76,5,0,0,3,0,48,1,3,1,2,1951.0
4077,MC_SC_17_s03L_4077,13,3,2,28,6,0,4,0,16,0,0,9,10,1,1,0,0,5,2,806.0
4078,MC_SC_17_s03L_4078,13,8,4,46,1,2,14,0,7,0,2,0,1,1,7,0,0,5,4,757.0
4079,MC_SC_17_s03L_4079,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.0
4080,MC_SC_17_s03L_4080,13,9,5,1,41,2,5,0,7,69,1,5,0,0,29,7,6,0,0,2126.0
4081,MC_SC_17_s03L_4081,13,7,3,0,13,2,3,0,40,42,0,0,0,1,29,3,1,0,1,1764.0
4082,MC_SC_17_s03L_4082,13,6,4,66,17,3,8,1,60,3,0,5,2,1,7,3,3,7,8,1009.0
4083,MC_SC_17_s03L_4083,13,7,2,75,5,0,1,0,20,0,0,2,10,0,3,0,3,4,7,1252.0
4084,MC_SC_17_s03L_4084,13,8,6,5,34,1,2,2,7,68,0,0,0,0,24,4,5,1,5,1945.0
4085,MC_SC_17_s03L_4085,13,16,5,0,3,17,21,0,203,30,0,1,7,0,21,2,23,10,0,2444.0
4086,MC_SC_17_s03L_4086,13,4,2,0,5,0,0,0,7,12,0,0,3,0,0,0,2,4,0,1951.0
4087,MC_SC_17_s03L_4087,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0
4088,MC_SC_17_s03L_4088,13,5,3,0,3,0,11,1,15,32,0,6,3,1,9,1,2,3,5,1611.0
4089,MC_SC_17_s03L_4089,13,3,1,0,7,4,19,0,3,5,0,0,2,0,5,0,4,1,0,1617.0
4090,MC_SC_17_s03L_4090,13,3,2,14,1,0,0,0,13,0,0,1,1,0,0,3,0,1,4,707.0
4091,MC_SC_17_s03L_4091,13,5,3,0,0,1,1,10,0,1,0,5,0,0,0,0,1,0,0,555.0
4092,MC_SC_17_s03L_4092,13,1,1,0,0,0,1,0,4,4,0,2,0,0,1,1,0,1,0,643.0
4093,MC_SC_17_s03L_4093,13,6,3,58,3,8,3,4,19,2,0,0,3,0,21,3,2,3,6,854.0
4094,MC_SC_17_s03L_4094,13,3,2,0,0,0,0,0,1,0,0,0,2,1,0,2,3,2,0,1179.0
4095,MC_SC_17_s03L_4095,13,3,2,14,1,2,0,0,11,2,1,0,3,3,0,1,2,1,5,584.0
4096,MC_SC_17_s03L_4096,13,3,3,47,3,1,7,10,2,0,3,5,3,0,0,1,0,4,0,780.0
4097,MC_SC_17_s03L_4097,13,4,2,0,19,2,17,0,32,25,1,5,1,2,0,3,4,0,3,1992.0
4098,MC_SC_17_s03L_4098,13,4,3,1,7,1,3,0,3,8,2,0,1,0,5,0,0,0,1,961.0
4099,MC_SC_17_s03L_4099,13,4,3,1,0,0,2,22,8,0,0,15,2,0,0,3,0,0,0,638.0
4100,MC_SC_17_s03L_4100,13,6,4,0,35,7,24,0,20,20,0,4,1,3,7,2,3,0,5,2691.0
4101,MC_SC_17_s03L_4101,13,4,3,0,16,7,19,2,2,0,0,1,3,1,3,3,5,5,1,2231.0
4102,MC_SC_17_s03L_4102,13,4,2,46,10,1,11,2,25,1,0,1,0,0,0,1,1,0,0,1317.0
4103,MC_SC_17_s03L_4103,13,4,2,0,21,0,14,0,15,28,0,2,2,0,1,0,0,0,0,1482.0
4104,MC_SC_17_s03L_4104,13,1,1,8,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,350.0
4105,MC_SC_17_s03L_4105,13,3,2,0,0,0,18,0,16,14,0,3,0,0,0,3,1,2,0,1827.0
4106,MC_SC_17_s03L_4106,13,4,3,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,495.0
4107,MC_SC_17_s03L_4107,13,2,1,0,3,0,0,14,12,0,0,0,2,0,0,0,0,0,0,219.0
4108,MC_SC_17_s03L_4108,13,1,1,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,207.0
4109,MC_SC_17_s03L_4109,13,1,1,7,0,2,0,0,10,0,0,0,0,0,2,0,0,0,0,478.0
4110,MC_SC_17_s03L_4110,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.0
4111,MC_SC_17_s03L_4111,13,5,2,0,37,3,6,0,1,40,3,0,0,0,3,5,6,3,0,1895.0
4112,MC_SC_17_s03L_4112,13,8,3,1,14,0,1,15,3,22,0,8,2,0,1,5,0,0,2,1009.0
4113,MC_SC_17_s03L_4113,13,3,2,0,3,0,26,0,11,10,1,2,1,0,3,2,0,2,0,1296.0
4114,MC_SC_17_s03L_4114,13,3,2,30,7,0,10,0,26,0,0,7,2,3,0,3,0,0,0,965.0
4115,MC_SC_17_s03L_4115,13,1,1,0,1,0,2,0,5,5,0,2,0,0,4,0,0,0,0,524.0
4116,MC_SC_17_s03L_4116,13,4,1,27,1,11,5,0,40,1,0,1,0,1,2,4,1,0,1,796.0
4117,MC_SC_17_s03L_4117,13,4,3,1,12,11,6,2,3,0,0,0,2,0,0,0,0,0,3,1246.0
4118,MC_SC_17_s03L_4118,13,3,1,0,14,5,2,0,7,0,0,0,3,0,8,3,0,0,3,1905.0
4119,MC_SC_17_s03L_4119,13,5,3,0,23,1,9,0,16,6,2,5,4,0,3,2,0,1,2,2098.0
4120,MC_SC_17_s03L_4120,13,6,4,0,4,7,11,5,58,2,1,9,0,1,2,0,2,3,0,1457.0
4121,MC_SC_17_s03L_4121,13,3,2,0,6,1,0,0,11,0,0,2,1,1,0,1,1,2,0,1438.0
4122,MC_SC_17_s03L_4122,13,7,4,0,12,6,5,1,49,2,0,0,0,4,2,2,2,0,1,1416.0
4123,MC_SC_17_s03L_4123,13,3,2,0,5,0,6,0,11,0,4,0,0,0,0,3,1,2,1,1396.0
4124,MC_SC_17_s03L_4124,13,5,3,0,1,1,0,6,15,0,3,0,5,0,0,0,0,7,0,593.0
4125,MC_SC_17_s03L_4125,13,7,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,379.0
4126,MC_SC_17_s03L_4126,13,4,2,20,2,0,4,0,15,0,0,2,2,0,0,0,0,0,0,708.0
4127,MC_SC_17_s03L_4127,13,2,1,28,3,0,2,0,0,0,0,4,4,0,0,1,0,3,6,630.0
4128,MC_SC_17_s03L_4128,13,3,2,6,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,557.0
4129,MC_SC_17_s03L_4129,13,3,2,0,0,0,0,5,5,0,0,3,4,0,0,2,0,0,0,731.0
4130,MC_SC_17_s03L_4130,13,2,1,1,0,0,0,0,1,2,0,1,3,3,4,1,0,3,0,783.0
4131,MC_SC_17_s03L_4131,13,3,2,0,0,0,1,5,10,0,0,1,3,2,0,2,3,0,0,715.0
4132,MC_SC_17_s03L_4132,13,3,2,0,9,0,19,0,31,17,0,1,0,8,0,2,2,8,0,2065.0
4133,MC_SC_17_s03L_4133,13,9,4,2,8,1,16,0,7,4,3,0,2,0,3,3,4,0,0,1609.0
4134,MC_SC_17_s03L_4134,13,2,1,0,8,0,25,2,12,0,1,3,2,2,0,1,0,0,1,1452.0
4135,MC_SC_17_s03L_4135,13,6,2,3,0,0,2,5,27,0,0,7,1,0,0,3,0,0,0,553.0
4136,MC_SC_17_s03L_4136,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,139.0
4137,MC_SC_17_s03L_4137,13,3,2,1,4,0,1,15,7,0,0,7,1,0,0,3,1,2,0,1020.0
4138,MC_SC_17_s03L_4138,13,2,1,12,5,0,1,0,20,0,0,0,0,0,0,0,0,0,0,353.0
4139,MC_SC_17_s03L_4139,13,5,2,0,9,4,4,4,19,3,0,0,3,0,15,2,2,0,0,1673.0
4140,MC_SC_17_s03L_4140,13,7,5,2,10,0,5,1,5,5,0,2,0,0,17,4,0,1,0,1378.0
4141,MC_SC_17_s03L_4141,13,4,2,0,4,0,0,0,1,5,4,2,0,0,1,3,0,9,0,882.0
4142,MC_SC_17_s03L_4142,13,1,1,0,0,1,4,0,5,0,0,0,0,0,2,0,0,0,0,197.0
4143,MC_SC_17_s03L_4143,13,2,1,36,6,0,2,5,26,0,0,0,4,0,2,2,0,0,2,899.0
4144,MC_SC_17_s03L_4144,13,2,1,0,1,4,0,3,1,3,1,1,4,2,1,0,7,0,0,192.0
4145,MC_SC_17_s03L_4145,13,4,2,95,23,0,1,11,49,0,0,0,4,0,0,2,0,0,3,1434.0
4146,MC_SC_17_s03L_4146,13,4,2,76,8,0,2,6,39,0,0,0,1,0,0,0,0,0,0,1601.0
4147,MC_SC_17_s03L_4147,13,2,1,10,16,0,0,4,4,0,0,0,5,0,0,0,0,0,0,627.0
4148,MC_SC_17_s03L_4148,13,4,2,0,14,0,3,0,37,1,4,2,4,3,1,1,3,5,0,1853.0
4149,MC_SC_17_s03L_4149,13,4,3,1,9,5,13,7,31,0,10,3,11,0,1,0,0,1,0,1377.0
4150,MC_SC_17_s03L_4150,13,6,4,1,5,0,3,0,0,13,0,0,1,0,16,3,1,0,0,642.0
4151,MC_SC_17_s03L_4151,13,3,2,0,2,1,5,0,0,6,0,1,2,1,1,1,4,2,2,1065.0
4152,MC_SC_17_s03L_4152,13,5,3,0,13,1,10,0,19,0,2,3,4,4,2,0,1,2,0,1254.0
4153,MC_SC_17_s03L_4153,13,3,2,14,2,2,0,0,1,0,1,1,1,2,0,0,0,0,2,571.0
4154,MC_SC_17_s03L_4154,13,9,4,0,3,0,4,2,9,18,0,2,3,0,2,0,0,0,0,743.0
4155,MC_SC_17_s03L_4155,13,10,3,1,60,10,8,0,5,69,10,0,6,4,31,6,11,0,1,2046.0
4156,MC_SC_17_s03L_4156,13,4,2,0,18,1,53,0,7,51,0,8,6,0,5,2,9,4,0,3482.0
4157,MC_SC_17_s03L_4157,13,6,3,0,14,0,22,0,16,29,0,9,1,0,10,2,1,0,1,1666.0
4158,MC_SC_17_s03L_4158,13,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,363.0
4159,MC_SC_17_s03L_4159,13,4,2,0,1,0,3,3,12,4,15,7,10,1,0,0,6,9,2,1643.0
4160,MC_SC_17_s03L_4160,13,1,1,0,6,0,0,0,3,0,0,2,0,0,0,1,0,0,0,336.0
4161,MC_SC_17_s03L_4161,13,4,1,0,9,0,32,0,12,36,0,2,5,0,0,0,0,5,0,1706.0
4162,MC_SC_17_s03L_4162,13,5,2,2,1,0,17,0,18,45,0,11,1,0,1,0,0,0,0,1473.0
4163,MC_SC_17_s03L_4163,13,6,3,0,9,1,6,0,5,26,0,2,2,0,12,3,1,2,4,1022.0
4164,MC_SC_17_s03L_4164,13,4,1,0,10,2,17,14,67,1,0,3,2,0,0,1,2,0,2,1577.0
4165,MC_SC_17_s03L_4165,13,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,819.0
4166,MC_SC_17_s03L_4166,13,4,2,0,6,11,11,1,24,3,0,4,2,4,0,1,3,0,2,1151.0
4167,MC_SC_17_s03L_4167,13,4,3,1,1,0,4,0,0,15,0,4,1,5,0,3,2,6,0,754.0
4168,MC_SC_17_s03L_4168,13,11,4,0,19,10,13,0,3,1,0,1,0,2,4,2,2,1,4,1266.0
4169,MC_SC_17_s03L_4169,13,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,347.0
4170,MC_SC_17_s03L_4170,13,1,1,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,208.0
4171,MC_SC_17_s03L_4171,13,5,3,0,9,5,1,15,27,2,3,2,2,0,4,2,0,2,0,917.0
4172,MC_SC_17_s03L_4172,13,3,2,0,5,5,10,1,10,24,1,0,5,1,4,3,0,1,1,2012.0
4173,MC_SC_17_s03L_4173,13,3,2,0,6,0,4,5,7,0,0,6,0,0,0,0,0,0,2,634.0
4174,MC_SC_17_s03L_4174,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0
4175,MC_SC_17_s03L_4175,13,5,3,53,12,1,1,12,24,1,0,1,2,0,2,1,0,0,0,1457.0
4176,MC_SC_17_s03L_4176,13,3,2,0,4,0,9,0,2,3,1,5,6,0,0,2,1,5,5,809.0
4177,MC_SC_17_s03L_4177,13,5,4,1,4,1,0,3,0,7,0,0,0,0,0,3,1,0,0,663.0
4178,MC_SC_17_s03L_4178,13,6,3,1,13,0,21,0,1,21,0,0,0,2,5,4,2,0,3,1232.0
4179,MC_SC_17_s03L_4179,13,4,2,0,14,1,37,0,2,32,1,11,5,3,0,7,10,1,7,2370.0
4180,MC_SC_17_s03L_4180,13,2,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,253.0
4181,MC_SC_17_s03L_4181,13,4,2,0,8,5,17,0,2,0,0,4,0,1,0,2,0,1,0,1335.0
4182,MC_SC_17_s03L_4182,13,8,3,0,8,6,8,1,46,2,0,0,0,1,2,0,0,0,0,572.0
4183,MC_SC_17_s03L_4183,13,3,2,0,2,3,13,0,2,4,0,3,0,1,0,0,3,4,0,2164.0
4184,MC_SC_17_s03L_4184,13,11,3,0,25,13,64,22,6,3,3,9,4,1,25,5,7,1,9,2362.0
4185,MC_SC_17_s03L_4185,13,3,2,0,2,1,3,9,20,0,0,0,1,0,0,3,0,0,1,823.0
4186,MC_SC_17_s03L_4186,13,4,1,0,1,1,2,3,21,0,0,1,0,0,3,0,0,0,0,443.0
4187,MC_SC_17_s03L_4187,13,5,2,0,14,10,41,0,42,1,3,9,2,1,12,4,0,0,0,1937.0
4188,MC_SC_17_s03L_4188,13,3,3,0,3,0,23,0,16,1,0,4,0,2,0,5,0,0,4,1704.0
4189,MC_SC_17_s03L_4189,13,3,3,0,8,0,1,0,6,12,2,0,1,1,0,2,0,0,0,576.0
4190,MC_SC_17_s03L_4190,13,1,1,1,3,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1075.0
4191,MC_SC_17_s03L_4191,13,3,3,0,3,0,8,0,0,0,0,2,0,2,1,2,0,0,0,1327.0
4192,MC_SC_17_s03L_4192,13,4,2,0,0,0,3,1,22,0,3,0,0,0,0,5,2,1,0,1140.0
4193,MC_SC_17_s03L_4193,13,5,3,1,8,0,24,0,6,8,3,2,1,2,20,1,0,1,11,1776.0
4194,MC_SC_17_s03L_4194,13,3,1,22,3,0,2,8,3,0,0,0,0,0,0,1,0,0,0,320.0
4195,MC_SC_17_s03L_4195,13,5,3,0,7,4,46,0,9,0,0,0,1,0,3,1,1,1,4,2008.0
4196,MC_SC_17_s03L_4196,13,4,2,0,7,2,15,2,15,0,0,10,4,1,2,3,0,1,0,1262.0
4197,MC_SC_17_s03L_4197,13,8,6,0,1,8,48,1,194,7,0,14,0,0,2,3,4,2,0,2696.0
4198,MC_SC_17_s03L_4198,13,6,3,0,25,0,11,3,5,13,1,8,1,0,2,0,0,0,4,541.0
4199,MC_SC_17_s03L_4199,13,12,3,0,12,2,19,0,104,39,2,0,5,1,139,1,16,0,0,3660.0
4200,MC_SC_17_s03L_4200,13,6,4,1,18,3,42,0,40,47,0,10,2,3,1,9,7,39,12,3860.0
4201,MC_SC_17_s03L_4201,13,4,3,1,6,0,4,1,0,4,0,11,1,0,3,0,1,13,9,528.0
4202,MC_SC_17_s03L_4202,13,4,3,46,9,0,4,0,2,2,1,6,1,2,73,5,59,2,10,3149.0
4203,MC_SC_17_s03L_4203,13,6,4,52,17,2,6,0,9,5,0,12,2,0,26,4,24,2,4,3106.0
4204,MC_SC_17_s03L_4204,13,5,3,91,55,0,16,0,6,1,3,16,4,1,127,10,83,8,4,4592.0
4205,MC_SC_17_s03L_4205,13,5,3,0,27,0,17,0,1,27,1,11,5,3,1,0,0,1,3,778.0
4206,MC_SC_17_s03L_4206,13,1,1,0,1,0,10,0,3,0,0,0,0,3,0,1,0,0,5,751.0
4207,MC_SC_17_s03L_4207,13,4,3,0,16,1,37,0,2,49,1,6,5,5,2,3,3,7,1,1420.0
4208,MC_SC_17_s03L_4208,13,2,1,0,5,1,0,0,14,0,1,2,1,0,0,2,0,1,0,924.0
4209,MC_SC_17_s03L_4209,13,23,7,1,55,12,24,0,57,49,2,3,1,5,42,1,9,11,0,4212.0
4210,MC_SC_17_s03L_4210,13,7,5,1,45,41,46,14,172,24,6,0,7,2,106,8,23,1,7,3401.0
4211,MC_SC_17_s03L_4211,13,5,3,30,14,6,70,0,6,8,0,13,6,1,95,4,42,0,2,2699.0
4212,MC_SC_17_s03L_4212,13,5,3,52,27,0,49,0,8,5,0,3,2,0,23,4,50,5,3,2557.0
4213,MC_SC_17_s03L_4213,13,8,6,0,63,31,49,0,49,1,1,5,0,3,44,5,0,1,3,2362.0
4214,MC_SC_17_s03L_4214,13,6,4,1,21,9,44,0,32,86,2,10,1,1,61,7,15,0,15,3257.0
4215,MC_SC_17_s03L_4215,13,5,3,0,43,1,43,0,2,117,0,3,2,3,51,5,10,5,12,2515.0
4216,MC_SC_17_s03L_4216,13,5,2,0,4,4,7,0,78,0,5,0,6,3,1,2,2,2,0,2101.0
4217,MC_SC_17_s03L_4217,13,3,2,1,9,18,45,10,19,0,0,5,4,2,11,1,0,0,4,1040.0
4218,MC_SC_17_s03L_4218,13,8,3,65,16,2,0,0,7,3,0,1,1,3,70,4,36,1,1,2233.0
4219,MC_SC_17_s03L_4219,13,1,1,0,0,0,0,0,10,1,0,1,0,0,9,0,0,0,0,201.0
4220,MC_SC_17_s03L_4220,13,5,3,0,23,2,41,0,33,21,2,8,5,5,29,10,1,10,0,2012.0
4221,MC_SC_17_s03L_4221,13,12,1,0,5,5,2,3,49,24,0,2,1,2,18,0,0,0,0,506.0
4222,MC_SC_17_s03L_4222,13,5,3,0,38,1,76,0,26,40,0,15,2,2,67,5,4,29,22,1922.0
4223,MC_SC_17_s03L_4223,13,3,2,0,0,0,6,2,2,2,0,1,2,0,0,1,0,0,0,601.0
4224,MC_SC_17_s03L_4224,13,1,1,0,5,6,10,5,8,0,0,1,1,0,15,0,0,0,0,301.0
4225,MC_SC_17_s03L_4225,13,8,5,56,19,1,1,0,27,1,2,53,4,0,117,6,50,8,9,2414.0
4226,MC_SC_17_s03L_4226,13,7,3,1,13,5,51,0,73,75,0,0,3,1,49,3,3,1,0,2147.0
4227,MC_SC_17_s03L_4227,13,6,3,3,10,24,30,19,100,4,0,12,2,0,82,5,2,3,3,1825.0
4228,MC_SC_17_s03L_4228,13,1,1,0,1,1,0,0,8,0,0,0,0,0,3,0,0,0,0,61.0
4229,MC_SC_17_s03L_4229,13,15,4,47,14,2,3,0,1,2,0,0,0,1,25,3,21,0,0,2939.0
4230,MC_SC_17_s03L_4230,13,12,3,7,9,9,18,0,1,8,0,11,0,0,41,1,18,0,0,981.0
4231,MC_SC_17_s03L_4231,13,1,1,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,125.0
4232,MC_SC_17_s03L_4232,13,1,1,2,2,0,1,0,0,0,0,2,0,0,6,0,5,0,0,747.0
4233,MC_SC_17_s03L_4233,13,7,5,17,11,1,2,0,3,3,0,0,0,0,15,2,2,3,1,1866.0
4234,MC_SC_17_s03L_4234,13,6,3,0,76,0,39,0,45,89,0,2,6,1,4,3,1,9,10,2928.0
4235,MC_SC_17_s03L_4235,13,6,5,18,8,0,2,0,2,1,0,0,0,0,2,3,1,1,0,1479.0
4236,MC_SC_17_s03L_4236,13,7,3,0,88,5,80,0,0,106,2,18,1,0,120,10,7,5,16,3216.0
4237,MC_SC_17_s03L_4237,13,10,2,0,9,9,24,7,79,1,3,0,3,0,5,1,1,0,1,1207.0
4238,MC_SC_17_s03L_4238,13,5,3,0,16,2,23,2,19,68,3,20,1,1,62,5,3,0,12,2193.0
4239,MC_SC_17_s03L_4239,13,7,3,54,14,3,8,1,6,5,1,11,1,0,59,1,17,0,0,1594.0
4240,MC_SC_17_s03L_4240,13,10,7,30,45,1,10,0,12,5,0,2,1,2,34,11,58,3,0,2675.0
4241,MC_SC_17_s03L_4241,13,11,8,37,17,3,11,0,17,8,0,1,1,1,34,2,72,0,0,1728.0
4242,MC_SC_17_s03L_4242,13,1,1,21,10,0,16,0,4,0,0,5,2,0,2,0,7,0,0,1052.0
4243,MC_SC_17_s03L_4243,13,3,2,0,9,0,0,0,59,7,1,0,1,7,1,2,11,13,4,2948.0
4244,MC_SC_17_s03L_4244,13,5,3,42,39,6,104,0,33,8,1,9,2,2,29,0,60,0,1,2683.0
4245,MC_SC_17_s03L_4245,13,7,4,31,18,0,2,0,4,0,0,1,0,0,0,3,16,2,5,2046.0
4246,MC_SC_17_s03L_4246,13,4,3,1,25,0,35,0,3,26,1,0,10,3,21,2,2,1,5,1428.0
4247,MC_SC_17_s03L_4247,13,1,1,10,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,421.0
4248,MC_SC_17_s03L_4248,13,7,2,0,9,2,28,0,42,13,0,7,1,2,1,6,7,0,8,2143.0
4249,MC_SC_17_s03L_4249,13,1,1,0,3,3,17,0,19,0,0,0,0,0,0,0,1,1,0,386.0
4250,MC_SC_17_s03L_4250,13,6,4,0,19,8,32,0,48,24,0,4,0,0,1,3,9,0,10,2323.0
4251,MC_SC_17_s03L_4251,13,10,3,39,10,0,1,0,3,2,0,0,0,1,10,0,3,3,0,2006.0
4252,MC_SC_17_s03L_4252,13,8,6,26,40,2,1,0,5,6,0,13,4,0,22,2,24,5,4,2770.0
4253,MC_SC_17_s03L_4253,13,2,2,28,2,2,20,0,1,2,0,8,0,1,9,1,10,4,0,939.0
4254,MC_SC_17_s03L_4254,13,1,1,0,8,0,2,2,2,0,0,4,5,0,1,0,0,0,0,633.0
4255,MC_SC_17_s03L_4255,13,4,2,0,5,0,10,0,1,9,0,13,8,4,13,5,0,1,0,658.0
4256,MC_SC_17_s03L_4256,13,3,2,0,2,0,14,0,0,10,0,1,4,0,0,0,1,0,0,608.0
4257,MC_SC_17_s03L_4257,13,6,3,0,6,0,16,0,0,42,0,23,5,7,65,8,0,2,0,1060.0
4258,MC_SC_17_s03L_4258,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0
4259,MC_SC_17_s03L_4259,13,2,1,0,7,0,23,0,25,13,0,3,2,0,0,2,0,7,0,1364.0
4260,MC_SC_17_s03L_4260,13,5,2,39,16,0,31,0,2,0,0,0,0,0,14,0,10,1,2,2400.0
4261,MC_SC_17_s03L_4261,13,9,5,77,44,3,15,0,4,7,1,17,3,3,138,13,56,8,6,3580.0
4262,MC_SC_17_s03L_4262,13,9,7,0,49,1,0,0,58,53,0,4,1,4,1,2,8,35,3,1603.0
4263,MC_SC_17_s03L_4263,13,2,2,14,13,0,9,0,0,0,0,1,1,1,17,5,14,0,0,949.0
4264,MC_SC_17_s03L_4264,13,9,7,46,23,2,21,0,7,1,0,5,0,0,27,1,7,0,1,1852.0
4265,MC_SC_17_s03L_4265,13,18,11,23,11,0,4,0,3,1,0,0,0,0,4,0,0,0,0,3296.0
4266,MC_SC_17_s03L_4266,13,3,2,1,34,2,2,0,73,43,0,14,1,7,7,0,4,10,4,2235.0
4267,MC_SC_17_s03L_4267,13,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,414.0
4268,MC_SC_17_s03L_4268,13,4,3,0,8,0,5,0,0,38,1,3,0,5,18,0,0,7,2,1505.0
4269,MC_SC_17_s03L_4269,13,9,2,0,2,2,4,0,0,23,3,1,5,4,0,0,7,2,0,1405.0
4270,MC_SC_17_s03L_4270,13,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,721.0
4271,MC_SC_17_s03L_4271,13,1,1,0,3,0,0,0,1,0,0,0,0,0,6,0,0,0,0,218.0
4272,MC_SC_17_s03L_4272,13,7,5,26,26,5,45,0,15,11,0,14,0,0,31,6,27,1,6,3472.0
4273,MC_SC_17_s03L_4273,13,1,1,0,1,0,5,7,0,4,0,3,3,0,0,1,0,0,0,602.0
4274,MC_SC_17_s03L_4274,13,4,2,0,0,0,3,0,3,4,0,0,2,3,1,0,0,0,3,1741.0
4275,MC_SC_17_s03L_4275,13,7,3,0,14,2,0,0,22,53,2,0,1,5,1,2,4,36,1,1437.0
4276,MC_SC_17_s03L_4276,13,4,2,0,2,0,14,2,21,19,0,6,4,0,2,0,0,4,0,1214.0
4277,MC_SC_17_s03L_4277,13,4,2,0,22,0,25,0,3,27,3,0,9,16,5,2,0,8,8,1106.0
4278,MC_SC_17_s03L_4278,13,1,1,0,2,0,9,0,0,0,0,1,3,2,1,0,0,0,0,366.0
4279,MC_SC_17_s03L_4279,13,3,2,0,4,0,9,0,8,17,0,0,1,2,3,0,2,0,0,1277.0
4280,MC_SC_17_s03L_4280,13,2,2,0,2,0,7,6,0,2,0,0,0,0,0,1,0,0,0,402.0
4281,MC_SC_17_s03L_4281,13,9,3,0,3,0,14,0,6,30,0,1,0,1,2,0,0,0,2,1727.0
4282,MC_SC_17_s03L_4282,13,1,1,1,0,16,0,0,0,15,0,0,0,0,8,0,19,0,0,107.0
4283,MC_SC_17_s03L_4283,13,5,2,0,3,0,3,0,0,1,0,1,0,0,4,0,0,0,0,437.0
4284,MC_SC_17_s03L_4284,13,5,3,74,31,1,31,0,3,1,3,13,5,0,123,17,97,0,3,3458.0
4285,MC_SC_17_s03L_4285,13,4,2,1,2,0,7,0,3,13,0,10,2,0,4,2,0,3,0,657.0
4286,MC_SC_17_s03L_4286,13,5,3,1,8,1,23,0,1,39,0,3,6,2,50,1,1,4,6,1128.0
4287,MC_SC_17_s03L_4287,13,8,6,1,9,1,27,0,0,20,0,0,1,0,12,2,0,0,10,750.0
4288,MC_SC_17_s03L_4288,13,5,3,0,18,1,17,2,47,42,0,12,5,0,26,0,6,5,0,954.0
