Mask ID,Cell ID,Z-plane,Z-span,Principal Plane,phox2b,ralyl,slc17a6,tenm2,ebf3,pcp4,slc32a1,tshz2,alcam,celf2,meis2,rph3a,robo1,slc5a7,syt1,zfhx3
10623,MC_SC_17_s03L_10623,30,7,3,0,7,0,19,0,16,8,10,2,4,22,0,23,0,4,1
10624,MC_SC_17_s03L_10624,30,8,4,156,93,4,80,24,143,10,25,1,67,8,68,117,19,15,52
10625,MC_SC_17_s03L_10625,30,7,4,0,0,0,0,32,5,2,2,2,12,1,0,8,2,0,1
10626,MC_SC_17_s03L_10626,30,5,2,0,21,0,11,3,16,3,0,0,21,16,1,24,4,10,2
10627,MC_SC_17_s03L_10627,30,6,4,110,72,9,16,41,34,3,10,0,13,2,87,50,11,10,39
10628,MC_SC_17_s03L_10628,30,6,3,0,25,0,8,7,0,23,15,3,10,44,0,9,7,3,33
10629,MC_SC_17_s03L_10629,30,1,1,1,5,0,0,0,0,0,0,0,2,4,0,0,0,3,0
10630,MC_SC_17_s03L_10630,30,4,3,0,15,0,0,67,18,0,0,7,22,0,1,12,2,16,5
10631,MC_SC_17_s03L_10631,30,4,2,0,54,2,69,87,14,9,39,3,26,5,2,35,16,27,4
10632,MC_SC_17_s03L_10632,30,7,4,1,34,0,38,18,10,0,18,30,37,31,31,71,5,18,21
10633,MC_SC_17_s03L_10633,30,3,2,1,21,0,11,31,0,0,1,14,25,6,0,12,7,22,0
10634,MC_SC_17_s03L_10634,30,7,4,0,37,0,14,2,11,17,48,5,18,24,0,35,0,17,16
10635,MC_SC_17_s03L_10635,30,3,1,0,39,0,4,44,13,12,4,6,23,14,5,8,4,21,16
10636,MC_SC_17_s03L_10636,30,5,3,0,40,0,10,23,15,19,4,13,14,10,2,7,2,44,38
10637,MC_SC_17_s03L_10637,30,5,3,38,41,0,14,5,16,0,2,1,21,20,0,19,2,15,30
10638,MC_SC_17_s03L_10638,30,3,1,0,15,0,16,0,1,2,7,5,6,0,3,6,0,3,8
10639,MC_SC_17_s03L_10639,30,4,4,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
10640,MC_SC_17_s03L_10640,30,6,4,0,4,0,0,0,0,9,1,0,5,26,0,3,0,30,11
10641,MC_SC_17_s03L_10641,30,5,3,56,42,0,25,2,13,0,0,8,29,15,0,12,0,16,10
10642,MC_SC_17_s03L_10642,30,2,1,0,9,0,10,36,9,0,28,5,2,1,0,2,3,11,3
10643,MC_SC_17_s03L_10643,30,7,4,1,135,0,60,2,4,39,60,6,20,49,0,33,11,25,28
10644,MC_SC_17_s03L_10644,30,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10645,MC_SC_17_s03L_10645,30,5,3,0,21,2,63,0,2,0,0,15,7,18,0,6,0,35,0
10646,MC_SC_17_s03L_10646,30,6,4,1,44,0,6,4,1,19,6,0,7,13,0,3,2,14,12
10647,MC_SC_17_s03L_10647,30,2,1,0,28,0,31,1,5,0,4,18,21,0,0,25,2,16,0
10648,MC_SC_17_s03L_10648,30,2,1,0,0,0,0,39,19,0,0,5,9,3,0,5,0,0,0
10649,MC_SC_17_s03L_10649,30,4,2,0,13,0,33,0,4,6,17,0,8,29,0,22,6,11,1
10650,MC_SC_17_s03L_10650,30,5,1,148,78,0,1,1,67,0,6,13,9,36,0,8,2,210,16
10651,MC_SC_17_s03L_10651,30,5,3,0,67,2,120,26,17,0,9,16,23,33,2,36,11,8,39
10652,MC_SC_17_s03L_10652,30,1,1,0,0,0,0,2,6,0,2,0,0,1,0,0,0,0,0
10653,MC_SC_17_s03L_10653,30,4,3,0,13,0,95,1,44,3,15,18,7,2,0,18,0,8,1
10654,MC_SC_17_s03L_10654,30,3,2,0,7,0,36,0,1,0,0,15,13,5,0,8,2,23,18
10655,MC_SC_17_s03L_10655,30,4,2,0,16,0,5,30,4,0,60,18,26,36,0,5,0,59,6
10656,MC_SC_17_s03L_10656,30,3,2,0,0,0,0,55,21,2,0,7,21,4,0,11,0,1,0
10657,MC_SC_17_s03L_10657,30,4,3,0,23,0,66,5,11,0,8,9,21,14,0,13,0,14,36
10658,MC_SC_17_s03L_10658,30,4,3,0,21,0,28,1,23,41,17,12,15,54,2,46,19,6,38
10659,MC_SC_17_s03L_10659,30,7,4,0,0,0,0,4,0,3,5,0,8,0,23,33,2,1,1
10660,MC_SC_17_s03L_10660,30,7,1,0,5,0,0,2,1,4,0,0,1,0,8,2,0,4,1
10661,MC_SC_17_s03L_10661,30,11,2,0,23,0,27,19,28,11,15,18,14,30,3,8,0,21,31
10662,MC_SC_17_s03L_10662,30,11,5,0,34,0,24,14,12,0,22,14,13,26,2,8,0,16,23
10663,MC_SC_17_s03L_10663,30,3,3,11,13,0,0,0,3,0,0,2,3,2,0,0,2,0,0
10664,MC_SC_17_s03L_10664,30,4,2,0,24,0,46,62,17,0,1,10,21,8,0,22,0,20,1
10665,MC_SC_17_s03L_10665,30,5,3,1,50,0,136,2,34,9,5,1,15,42,0,13,7,57,48
10666,MC_SC_17_s03L_10666,30,5,3,0,34,2,28,3,0,21,2,1,14,43,0,3,0,127,24
10667,MC_SC_17_s03L_10667,30,11,5,0,101,13,117,49,195,15,7,26,44,45,147,122,24,19,13
10668,MC_SC_17_s03L_10668,30,2,2,0,10,0,12,0,0,2,0,11,2,4,0,3,2,22,9
10669,MC_SC_17_s03L_10669,30,4,2,1,28,0,76,0,59,0,4,3,34,48,4,43,2,58,1
10670,MC_SC_17_s03L_10670,30,1,1,0,16,0,6,0,11,0,12,1,0,3,4,0,0,0,0
10671,MC_SC_17_s03L_10671,30,3,2,59,55,7,22,5,3,54,2,3,21,21,75,33,111,33,26
10672,MC_SC_17_s03L_10672,30,4,2,0,8,0,17,2,0,27,2,4,16,23,6,24,2,13,19
10673,MC_SC_17_s03L_10673,30,11,6,0,41,4,96,4,204,229,19,5,44,71,213,119,26,19,0
10674,MC_SC_17_s03L_10674,30,4,2,0,2,0,0,55,44,0,2,5,24,2,0,4,0,0,0
10675,MC_SC_17_s03L_10675,30,1,1,0,8,1,16,3,14,0,3,4,14,18,0,12,3,59,0
10676,MC_SC_17_s03L_10676,30,8,2,92,56,0,53,2,1,1,2,0,15,1,35,43,25,2,1
10677,MC_SC_17_s03L_10677,30,4,3,0,2,0,37,13,10,2,0,7,5,22,0,6,0,3,14
10678,MC_SC_17_s03L_10678,30,5,2,0,10,0,14,39,1,0,12,3,15,6,0,11,2,7,6
10679,MC_SC_17_s03L_10679,30,3,2,0,2,0,9,0,0,10,2,13,23,8,0,0,0,28,14
10680,MC_SC_17_s03L_10680,30,6,3,2,72,49,76,6,163,35,7,4,48,72,186,76,44,13,17
10681,MC_SC_17_s03L_10681,30,3,2,0,6,0,22,6,2,0,2,1,3,12,0,6,0,1,13
10682,MC_SC_17_s03L_10682,30,3,2,0,43,0,2,1,0,12,2,5,4,6,0,4,8,53,17
10683,MC_SC_17_s03L_10683,30,5,3,1,108,56,155,8,52,21,96,6,28,95,82,28,22,40,87
10684,MC_SC_17_s03L_10684,30,3,1,0,71,0,7,1,1,2,0,2,6,3,0,8,0,61,9
10685,MC_SC_17_s03L_10685,30,7,4,0,24,0,30,23,6,57,12,2,24,3,0,4,4,0,1
10686,MC_SC_17_s03L_10686,30,7,4,0,79,32,30,11,120,7,4,7,56,61,97,36,15,27,5
10687,MC_SC_17_s03L_10687,30,7,5,0,33,0,78,4,9,81,24,0,24,2,19,31,0,12,0
10688,MC_SC_17_s03L_10688,30,3,2,0,5,0,13,6,0,0,0,0,7,7,0,1,0,2,21
10689,MC_SC_17_s03L_10689,30,8,3,0,11,0,26,0,1,31,7,17,10,0,17,24,0,6,16
10690,MC_SC_17_s03L_10690,30,1,1,0,2,0,13,0,0,3,4,0,0,0,6,0,0,2,1
10691,MC_SC_17_s03L_10691,30,3,2,0,24,0,53,1,18,9,3,5,11,28,0,38,2,47,37
10692,MC_SC_17_s03L_10692,30,6,3,33,61,2,15,3,4,12,4,3,29,13,69,35,74,12,14
10693,MC_SC_17_s03L_10693,30,4,3,0,2,0,1,59,53,0,8,5,21,2,0,2,0,0,1
10694,MC_SC_17_s03L_10694,30,6,3,72,104,6,49,4,4,33,17,40,69,17,227,101,335,33,19
10695,MC_SC_17_s03L_10695,30,5,3,0,57,2,103,2,12,4,35,9,9,8,10,47,25,35,20
10696,MC_SC_17_s03L_10696,30,4,2,0,22,0,2,2,0,52,12,16,17,70,13,19,15,81,18
10697,MC_SC_17_s03L_10697,30,4,2,0,61,0,174,2,44,190,4,42,27,79,19,122,30,316,80
10698,MC_SC_17_s03L_10698,30,3,2,0,23,0,34,33,4,0,3,5,20,5,0,7,0,15,30
10699,MC_SC_17_s03L_10699,30,3,2,1,39,0,34,14,8,0,1,0,13,0,0,12,0,40,1
10700,MC_SC_17_s03L_10700,30,11,9,154,136,0,46,11,1,7,24,74,27,35,105,91,377,41,24
10701,MC_SC_17_s03L_10701,30,9,4,97,101,4,262,2,19,16,18,36,5,33,54,26,98,6,16
10702,MC_SC_17_s03L_10702,30,5,2,0,13,0,13,0,1,2,10,0,2,10,0,10,0,32,12
10703,MC_SC_17_s03L_10703,30,7,4,62,43,0,15,0,8,2,5,5,9,17,14,29,4,12,6
10704,MC_SC_17_s03L_10704,30,11,9,106,50,2,100,0,0,0,32,52,6,100,0,23,0,140,2
10705,MC_SC_17_s03L_10705,30,1,1,6,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
10706,MC_SC_17_s03L_10706,30,5,3,0,34,0,73,2,2,5,16,4,23,51,0,43,8,111,66
10707,MC_SC_17_s03L_10707,30,4,2,1,48,1,115,4,21,74,9,22,18,17,8,45,7,10,44
10708,MC_SC_17_s03L_10708,30,8,4,69,52,0,5,2,29,3,9,0,7,16,65,0,5,10,12
10709,MC_SC_17_s03L_10709,30,11,4,181,71,4,8,5,10,57,19,111,27,53,81,65,17,21,17
10710,MC_SC_17_s03L_10710,30,5,4,0,41,0,5,0,64,190,80,17,23,146,0,23,13,358,32
10711,MC_SC_17_s03L_10711,30,11,6,0,104,0,29,2,7,265,13,18,7,117,22,36,6,170,24
10712,MC_SC_17_s03L_10712,30,9,4,72,34,3,10,2,25,33,1,20,10,16,78,7,23,10,2
10713,MC_SC_17_s03L_10713,30,1,1,12,22,2,19,0,2,14,3,4,1,1,22,1,25,0,1
10714,MC_SC_17_s03L_10714,30,1,1,0,0,0,8,1,2,0,0,5,0,0,6,4,13,0,3
10715,MC_SC_17_s03L_10715,30,9,4,0,75,0,13,7,28,120,32,14,25,95,3,20,28,192,37
10716,MC_SC_17_s03L_10716,30,2,1,0,18,0,7,5,18,0,0,0,24,33,0,7,0,74,23
10717,MC_SC_17_s03L_10717,30,8,3,0,28,0,42,28,82,2,20,5,47,25,6,15,5,4,30
10718,MC_SC_17_s03L_10718,30,6,3,1,17,0,34,5,5,43,4,24,22,2,31,6,2,32,0
10719,MC_SC_17_s03L_10719,30,9,4,143,49,0,53,3,56,2,4,1,26,11,119,69,39,37,19
10720,MC_SC_17_s03L_10720,30,6,5,0,12,0,44,24,0,65,1,9,22,25,29,33,3,73,0
10721,MC_SC_17_s03L_10721,30,6,3,0,130,2,118,7,164,130,4,29,44,129,99,46,37,132,24
10722,MC_SC_17_s03L_10722,30,4,3,0,35,0,21,2,1,25,6,3,15,32,10,5,2,15,7
10723,MC_SC_17_s03L_10723,30,1,1,2,2,0,8,0,0,0,3,2,1,2,18,2,25,0,7
10724,MC_SC_17_s03L_10724,30,1,1,3,1,0,35,0,1,2,0,0,0,1,13,3,29,1,2
10725,MC_SC_17_s03L_10725,30,6,3,58,54,8,101,3,4,15,20,12,14,22,93,25,177,6,15
10726,MC_SC_17_s03L_10726,30,4,1,0,13,0,29,8,0,0,1,1,5,6,0,8,2,3,0
10727,MC_SC_17_s03L_10727,30,11,3,101,109,5,71,6,4,76,24,36,31,30,136,81,222,34,28
10728,MC_SC_17_s03L_10728,30,3,2,0,7,0,30,10,0,2,0,0,8,12,0,5,0,3,0
10729,MC_SC_17_s03L_10729,30,1,1,0,7,0,6,12,9,23,11,3,20,32,4,21,2,25,0
10730,MC_SC_17_s03L_10730,30,2,1,0,3,0,33,20,0,0,8,0,6,11,0,8,0,16,3
10731,MC_SC_17_s03L_10731,30,1,1,0,2,0,40,2,0,45,10,5,16,9,1,7,0,16,35
10732,MC_SC_17_s03L_10732,30,8,4,66,63,19,99,1,2,94,7,58,17,20,91,71,218,43,27
10733,MC_SC_17_s03L_10733,30,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10734,MC_SC_17_s03L_10734,31,7,3,0,36,0,150,103,38,311,35,22,25,49,130,56,10,14,46
10735,MC_SC_17_s03L_10735,31,9,4,11,4,0,19,62,79,33,0,4,14,27,14,0,0,4,0
10736,MC_SC_17_s03L_10736,31,6,4,29,4,3,21,19,21,0,5,12,1,0,12,5,0,0,0
10737,MC_SC_17_s03L_10737,31,4,2,25,9,10,3,16,0,0,0,2,5,2,0,1,0,8,1
10738,MC_SC_17_s03L_10738,31,2,2,17,3,0,15,0,0,0,0,0,0,0,0,0,2,0,1
10739,MC_SC_17_s03L_10739,31,4,2,33,3,0,8,14,14,0,2,6,13,1,1,0,0,2,0
10740,MC_SC_17_s03L_10740,31,10,5,0,12,0,73,0,6,47,2,23,8,36,16,3,2,25,4
10741,MC_SC_17_s03L_10741,31,10,4,25,24,2,88,12,72,62,7,2,20,27,68,46,125,3,21
10742,MC_SC_17_s03L_10742,31,4,2,3,9,0,86,3,0,64,9,14,34,52,7,0,0,42,14
10743,MC_SC_17_s03L_10743,31,7,5,0,0,0,6,0,13,9,0,2,1,34,4,3,0,41,3
10744,MC_SC_17_s03L_10744,31,6,4,0,0,0,13,0,0,2,0,4,4,31,0,0,0,5,0
10745,MC_SC_17_s03L_10745,31,3,2,0,3,0,26,6,0,48,0,13,3,29,0,2,0,9,1
10746,MC_SC_17_s03L_10746,31,3,2,17,7,0,17,0,0,0,27,0,0,0,0,0,0,2,0
10747,MC_SC_17_s03L_10747,31,4,2,114,5,9,38,54,8,9,8,11,19,10,2,12,3,5,3
10748,MC_SC_17_s03L_10748,31,1,1,26,19,5,30,5,25,0,38,2,8,14,0,6,0,7,5
10749,MC_SC_17_s03L_10749,31,4,2,3,5,0,15,4,0,0,5,1,4,10,2,4,0,0,0
10750,MC_SC_17_s03L_10750,31,1,1,26,10,0,16,13,0,0,0,8,4,0,0,0,0,0,0
10751,MC_SC_17_s03L_10751,31,6,6,0,38,0,141,3,5,69,17,28,33,58,39,12,2,2,17
10752,MC_SC_17_s03L_10752,31,9,3,0,32,0,48,0,3,66,0,6,13,44,17,11,2,55,0
10753,MC_SC_17_s03L_10753,31,7,6,14,4,0,8,7,8,0,0,0,0,2,0,8,0,24,3
10754,MC_SC_17_s03L_10754,31,5,1,44,17,0,13,8,7,8,2,0,15,4,14,2,0,1,0
10755,MC_SC_17_s03L_10755,31,5,2,0,5,0,67,1,0,31,0,11,11,16,2,19,0,3,10
10756,MC_SC_17_s03L_10756,31,6,3,20,2,0,28,10,1,0,11,4,9,25,0,4,0,0,0
10757,MC_SC_17_s03L_10757,31,7,3,0,0,0,26,0,7,20,0,2,13,10,3,0,0,28,0
10758,MC_SC_17_s03L_10758,31,3,2,72,0,0,29,0,12,0,0,3,2,2,2,0,0,0,0
10759,MC_SC_17_s03L_10759,31,9,3,0,25,0,65,6,15,152,4,3,20,50,40,2,0,0,0
10760,MC_SC_17_s03L_10760,31,5,4,0,7,0,25,9,0,7,1,5,4,46,19,6,0,27,0
10761,MC_SC_17_s03L_10761,31,5,2,0,14,16,50,6,56,31,7,5,26,32,28,9,6,0,1
10762,MC_SC_17_s03L_10762,31,5,2,0,24,0,75,1,3,13,19,8,28,62,42,2,1,65,1
10763,MC_SC_17_s03L_10763,31,9,8,3,21,0,92,75,1,116,15,1,12,13,69,1,2,15,0
10764,MC_SC_17_s03L_10764,31,7,3,0,37,0,79,76,14,69,11,6,25,62,84,1,0,0,0
10765,MC_SC_17_s03L_10765,31,3,2,74,1,0,48,1,5,0,1,4,14,7,3,1,0,0,2
10766,MC_SC_17_s03L_10766,31,1,1,0,0,0,3,15,4,1,3,0,0,2,0,0,0,0,0
10767,MC_SC_17_s03L_10767,31,2,2,0,3,0,24,0,0,28,4,5,1,11,0,0,0,0,0
10768,MC_SC_17_s03L_10768,31,4,1,0,6,0,37,1,0,28,0,9,2,26,0,2,0,0,0
10769,MC_SC_17_s03L_10769,31,10,9,0,17,0,71,0,1,75,15,0,7,14,60,14,0,26,0
10770,MC_SC_17_s03L_10770,31,5,2,96,2,0,46,20,54,0,1,2,9,2,4,14,0,1,0
10771,MC_SC_17_s03L_10771,31,10,6,1,160,8,205,22,9,301,20,1,25,29,153,51,146,1,25
10772,MC_SC_17_s03L_10772,31,1,1,0,0,0,7,7,0,39,0,0,1,7,5,0,0,2,0
10773,MC_SC_17_s03L_10773,31,5,4,0,26,3,64,10,52,0,15,12,40,39,62,1,0,2,0
10774,MC_SC_17_s03L_10774,31,1,1,3,1,0,6,0,0,27,2,1,0,5,6,0,0,0,0
10775,MC_SC_17_s03L_10775,31,3,1,0,15,0,32,0,0,44,12,0,9,7,0,4,0,0,0
10776,MC_SC_17_s03L_10776,31,10,5,0,18,9,69,0,49,18,2,0,16,42,36,0,2,45,0
10777,MC_SC_17_s03L_10777,31,4,2,0,3,0,39,3,1,6,0,10,15,24,0,8,0,5,5
10778,MC_SC_17_s03L_10778,31,4,3,0,7,0,43,66,5,3,3,3,18,9,0,0,0,0,0
10779,MC_SC_17_s03L_10779,31,10,6,100,36,1,108,1,323,0,34,0,27,59,39,41,4,0,4
10780,MC_SC_17_s03L_10780,31,6,4,0,29,1,39,28,3,85,8,3,8,2,47,0,11,32,2
10781,MC_SC_17_s03L_10781,31,3,3,0,6,0,14,1,25,88,4,0,1,3,2,0,0,0,0
10782,MC_SC_17_s03L_10782,31,6,2,1,3,0,47,0,0,57,0,1,2,14,0,3,0,32,0
10783,MC_SC_17_s03L_10783,31,4,2,0,4,0,37,1,0,3,2,10,7,32,5,3,0,0,0
10784,MC_SC_17_s03L_10784,31,5,3,0,13,0,82,1,0,9,2,12,10,24,0,2,0,2,3
10785,MC_SC_17_s03L_10785,31,2,1,0,3,0,29,0,0,18,0,4,3,12,0,3,0,3,14
10786,MC_SC_17_s03L_10786,31,6,3,0,24,1,68,75,3,123,12,3,16,10,41,6,8,39,0
10787,MC_SC_17_s03L_10787,31,10,3,0,15,0,122,5,51,2,3,0,30,44,1,0,0,79,0
10788,MC_SC_17_s03L_10788,31,2,1,0,18,0,57,24,0,87,5,0,32,4,41,0,3,25,0
10789,MC_SC_17_s03L_10789,31,8,6,0,36,0,66,3,0,95,27,15,12,11,9,3,0,56,0
10790,MC_SC_17_s03L_10790,31,1,1,0,1,0,23,1,0,40,4,1,0,6,25,0,0,2,0
10791,MC_SC_17_s03L_10791,31,3,2,0,4,0,59,0,0,14,1,11,3,28,11,0,0,19,4
10792,MC_SC_17_s03L_10792,31,1,1,0,4,0,51,0,2,0,0,0,2,19,8,0,0,10,0
10793,MC_SC_17_s03L_10793,31,1,1,0,6,0,25,1,0,4,3,0,4,11,6,0,0,18,0
10794,MC_SC_17_s03L_10794,31,8,3,0,30,0,134,68,17,161,27,4,7,24,4,7,0,0,4
10795,MC_SC_17_s03L_10795,31,10,8,0,13,0,78,2,1,3,0,17,34,40,37,0,4,24,13
10796,MC_SC_17_s03L_10796,31,3,2,0,1,1,51,1,3,0,0,0,10,5,0,3,0,0,3
10797,MC_SC_17_s03L_10797,31,6,3,1,132,9,287,19,68,315,39,4,38,42,100,59,30,21,8
10798,MC_SC_17_s03L_10798,31,1,1,0,1,0,17,0,0,4,0,0,12,13,0,0,0,7,5
10799,MC_SC_17_s03L_10799,31,5,2,0,24,0,64,1,21,0,5,1,23,6,0,6,0,42,0
10800,MC_SC_17_s03L_10800,31,6,4,0,4,0,102,0,2,53,4,22,21,57,11,9,0,12,6
10801,MC_SC_17_s03L_10801,31,1,1,0,0,0,9,0,1,12,1,0,0,1,3,0,0,2,0
10802,MC_SC_17_s03L_10802,31,5,3,0,48,0,48,3,3,106,45,1,45,42,47,11,2,12,2
10803,MC_SC_17_s03L_10803,31,7,5,0,3,5,54,3,16,13,0,1,34,19,0,3,11,118,7
10804,MC_SC_17_s03L_10804,31,1,1,0,6,0,65,2,0,21,4,18,20,26,4,2,0,3,15
10805,MC_SC_17_s03L_10805,31,4,2,0,24,0,56,41,1,38,14,4,14,23,1,1,0,0,1
10806,MC_SC_17_s03L_10806,31,2,2,21,7,0,4,0,2,7,3,0,2,0,0,1,5,0,0
10807,MC_SC_17_s03L_10807,31,10,9,0,12,0,89,0,3,40,1,14,5,23,9,7,0,6,17
10808,MC_SC_17_s03L_10808,31,5,3,0,7,0,32,2,18,16,0,15,15,47,5,3,0,30,11
10809,MC_SC_17_s03L_10809,31,5,3,0,5,11,136,1,28,12,0,0,19,12,50,2,5,14,19
10810,MC_SC_17_s03L_10810,31,6,3,0,13,1,32,1,95,5,0,0,19,3,0,0,0,73,1
10811,MC_SC_17_s03L_10811,31,3,2,0,37,0,61,0,0,38,0,17,28,34,9,24,2,23,11
10812,MC_SC_17_s03L_10812,31,4,2,0,43,0,115,2,2,83,14,8,10,14,19,30,0,91,16
10813,MC_SC_17_s03L_10813,31,3,2,0,20,0,51,2,1,21,1,8,19,1,2,5,0,0,16
10814,MC_SC_17_s03L_10814,31,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
10815,MC_SC_17_s03L_10815,31,1,1,0,18,0,51,0,12,0,4,0,9,0,2,17,0,16,0
10816,MC_SC_17_s03L_10816,31,10,5,3,101,4,94,5,21,323,7,3,26,18,140,41,51,0,23
10817,MC_SC_17_s03L_10817,31,3,1,1,44,0,52,30,0,0,21,13,35,0,0,17,0,59,0
10818,MC_SC_17_s03L_10818,31,4,3,0,50,0,155,1,1,41,0,7,16,14,3,21,0,109,6
10819,MC_SC_17_s03L_10819,31,4,3,0,61,1,144,4,5,20,0,16,47,36,8,22,2,120,38
10820,MC_SC_17_s03L_10820,31,4,3,47,26,0,29,2,4,3,24,12,17,3,0,25,0,2,5
10821,MC_SC_17_s03L_10821,31,10,8,0,35,0,57,2,17,101,0,0,7,29,2,13,10,5,11
10822,MC_SC_17_s03L_10822,31,3,2,0,12,0,51,0,0,2,9,4,4,8,0,12,0,0,6
10823,MC_SC_17_s03L_10823,31,1,1,0,8,0,14,0,33,0,1,0,3,0,0,0,0,0,0
10824,MC_SC_17_s03L_10824,31,7,3,0,113,1,63,0,5,102,0,0,7,3,1,14,10,8,2
10825,MC_SC_17_s03L_10825,31,4,2,0,21,0,84,0,0,23,0,11,13,14,22,7,0,22,17
10826,MC_SC_17_s03L_10826,31,8,5,1,45,0,132,49,14,80,16,3,13,35,28,34,8,17,36
10827,MC_SC_17_s03L_10827,31,4,2,0,8,0,29,40,9,8,1,3,10,21,0,4,2,13,6
10828,MC_SC_17_s03L_10828,31,4,3,0,34,0,78,1,0,7,4,3,13,27,0,11,0,4,4
10829,MC_SC_17_s03L_10829,31,3,2,0,37,0,45,8,1,4,3,3,6,4,0,11,0,16,0
10830,MC_SC_17_s03L_10830,31,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
10831,MC_SC_17_s03L_10831,31,1,1,0,11,0,80,0,0,4,0,7,4,5,2,2,0,4,15
10832,MC_SC_17_s03L_10832,31,4,1,20,7,0,6,1,0,0,0,0,0,5,0,0,0,3,3
10833,MC_SC_17_s03L_10833,31,1,1,0,4,0,3,1,1,2,0,0,0,0,0,2,0,0,0
10834,MC_SC_17_s03L_10834,31,1,1,0,12,0,13,0,0,0,3,4,2,0,0,0,0,12,0
10835,MC_SC_17_s03L_10835,31,8,3,79,5,0,32,5,69,0,2,0,4,11,0,17,2,4,4
10836,MC_SC_17_s03L_10836,31,5,2,1,26,0,19,1,28,7,4,2,16,25,0,12,7,6,15
10837,MC_SC_17_s03L_10837,31,3,2,0,17,0,49,19,6,4,0,0,12,11,0,1,0,3,14
10838,MC_SC_17_s03L_10838,31,2,2,0,44,0,56,0,0,0,0,0,8,0,0,5,1,6,1
10839,MC_SC_17_s03L_10839,31,10,6,59,14,19,51,0,6,11,4,0,12,23,0,49,20,6,0
10840,MC_SC_17_s03L_10840,31,6,3,1,7,0,41,0,1,0,0,0,5,1,0,0,4,30,1
10841,MC_SC_17_s03L_10841,31,7,3,1,26,0,36,1,45,0,0,0,8,14,0,2,0,7,5
10842,MC_SC_17_s03L_10842,31,4,3,0,0,0,41,0,0,0,0,0,0,0,0,2,0,6,0
10843,MC_SC_17_s03L_10843,31,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
10844,MC_SC_17_s03L_10844,31,8,4,2,8,0,56,1,7,11,1,4,6,17,0,26,4,8,4
10845,MC_SC_17_s03L_10845,31,4,3,0,11,0,95,0,0,2,11,1,8,2,0,9,0,43,0
10846,MC_SC_17_s03L_10846,31,1,1,1,5,0,10,16,19,0,0,1,6,7,0,5,2,2,0
10847,MC_SC_17_s03L_10847,31,2,1,0,10,0,41,31,12,0,15,2,8,12,0,9,2,14,16
10848,MC_SC_17_s03L_10848,31,3,1,22,1,0,31,23,38,0,0,1,7,6,2,2,2,0,0
10849,MC_SC_17_s03L_10849,31,6,4,0,4,0,57,0,7,8,7,0,7,8,3,22,0,24,3
10850,MC_SC_17_s03L_10850,31,10,10,0,7,0,72,0,8,53,25,1,20,10,0,75,21,40,8
10851,MC_SC_17_s03L_10851,31,4,3,0,10,0,11,0,2,6,0,2,11,0,0,2,0,4,0
10852,MC_SC_17_s03L_10852,31,1,1,0,0,0,0,3,0,0,0,0,2,0,0,13,0,1,1
10853,MC_SC_17_s03L_10853,31,4,3,2,31,0,27,0,4,63,9,2,1,0,13,1,2,0,1
10854,MC_SC_17_s03L_10854,31,3,2,69,0,0,24,0,0,0,0,3,9,10,0,2,0,23,21
10855,MC_SC_17_s03L_10855,31,6,3,0,10,0,23,58,9,0,1,0,9,18,0,2,0,2,0
10856,MC_SC_17_s03L_10856,31,2,2,0,9,0,68,0,0,17,0,11,4,10,0,3,0,15,0
10857,MC_SC_17_s03L_10857,31,6,3,0,5,0,28,1,4,62,3,0,19,11,5,3,11,7,1
10858,MC_SC_17_s03L_10858,31,6,2,4,7,0,28,21,3,28,11,2,13,5,6,1,3,21,0
10859,MC_SC_17_s03L_10859,31,1,1,0,7,0,2,3,2,19,1,0,1,0,11,0,3,0,3
10860,MC_SC_17_s03L_10860,31,3,1,0,1,0,4,0,3,0,1,0,1,0,0,0,0,0,0
10861,MC_SC_17_s03L_10861,31,5,2,0,10,0,26,1,4,4,1,1,15,4,0,17,3,40,0
10862,MC_SC_17_s03L_10862,31,3,3,4,5,0,20,47,15,4,0,0,3,10,0,3,0,7,11
10863,MC_SC_17_s03L_10863,31,4,2,0,26,0,77,3,7,62,25,0,19,8,25,28,2,13,19
10864,MC_SC_17_s03L_10864,31,1,1,0,78,0,93,9,0,2,0,11,60,0,0,12,4,69,0
10865,MC_SC_17_s03L_10865,31,6,3,1,4,0,28,51,14,15,1,1,6,14,0,6,0,0,7
10866,MC_SC_17_s03L_10866,31,7,3,130,63,1,76,50,6,6,7,0,51,4,15,35,14,6,42
10867,MC_SC_17_s03L_10867,31,1,1,0,5,0,0,0,1,0,1,0,2,0,0,0,0,2,0
10868,MC_SC_17_s03L_10868,31,7,3,3,10,0,53,43,70,36,4,9,14,7,11,17,28,18,0
10869,MC_SC_17_s03L_10869,31,9,5,29,33,37,70,16,55,124,2,1,25,40,37,72,171,9,20
10870,MC_SC_17_s03L_10870,31,6,4,24,23,0,49,36,15,0,6,0,9,13,0,15,0,7,2
